srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label,attack_id,total_duration,cumulative_duration,remaining_time
175.45.176.1,61699,149.171.126.16,57921,tcp,FIN,0.640828,450,3754,62,252,1,3,ftp-data,5055.958984,42182.92578,10,10,255,255,3288362993,2676526533,45,375,0,0,4879.7593,4234.876347,1424227179,1424227179,71.203111,65.283889,0.124891,0.052278,0.072613,0,1,,, ,1,1,2,2,1,1,2,Exploits,1,exploits_5_14917112616,298.78056399999997,272.955796,25.82476799999995
175.45.176.1,61699,149.171.126.16,57921,tcp,FIN,0.640828,450,3754,62,252,1,3,ftp-data,5055.958984,42182.92578,10,10,255,255,3288362993,2676526533,45,375,0,0,4879.7593,4234.876347,1424227179,1424227179,71.203111,65.283889,0.124891,0.052278,0.072613,0,1,,, ,1,1,2,2,1,1,2,Exploits,1,exploits_5_14917112616,298.78056399999997,273.596624,25.18393999999995
175.45.176.0,31512,149.171.126.16,110,tcp,CON,59.983105,70688,14590859,62,252,6,5436,pop3,9421.986328,1945816.875,1642,10872,255,255,2029744812,1842832594,43,1342,0,0,2574.687441,1002.060727,1424227137,1424227197,36.537742,5.523291,0.049488,0.005712,0.043776,0,3,,, ,2,2,2,2,2,2,2,DoS,1,dos_1_14917112616,1412.528204,382.69099900000003,1029.8372049999998
175.45.176.0,31512,149.171.126.16,110,tcp,FIN,0.562551,694,62736,62,252,1,24,pop3,9257.827148,875013.9375,16,52,255,255,2029744859,1849910144,43,1206,0,0,58.277656,1240.712649,1424227197,1424227197,38.009937,11.209058,0.049488,0.005712,0.043776,0,1,,, ,2,2,2,2,2,2,2,DoS,1,dos_1_14917112616,1412.528204,383.25355,1029.2746539999998
175.45.176.3,23442,149.171.126.16,62168,udp,INT,8e-06,142,0,254,0,0,0,-,71000000.0,0.0,2,0,0,0,0,0,71,0,0,0,0.0,0.0,1424227210,1424227210,0.008,0.0,0.0,0.0,0.0,0,2,,, ,4,1,1,2,1,1,1,Shellcode,1,shellcode_1_14917112616,57.008865,10.092609,46.916256000000004
175.45.176.1,45592,149.171.126.16,80,tcp,FIN,0.390799,798,268,254,252,2,1,http,14718.56445,4585.477539,10,6,255,255,274930728,2304523561,80,45,1,0,2026.376935,96.910609,1424227220,1424227220,40.583,67.072203,0.123019,0.055433,0.067586,0,1,1.0,, ,2,2,1,1,1,1,1,Reconnaissance,1,reconnaissance_1_14917112616,882.971963,222.380833,660.59113
175.45.176.0,59220,149.171.126.16,80,tcp,FIN,0.533666,1530,1642,62,252,2,2,http,20642.12305,21541.5625,10,8,255,255,2329450173,2310746259,153,205,1,266,2992.280586,91.283234,1424227221,1424227222,59.296222,56.97357,0.173224,0.109431,0.063793,0,1,1.0,, ,1,2,1,1,1,1,1,Generic,1,generic_1_14917112616,688.583365,140.559108,548.0242569999999
175.45.176.3,49422,149.171.126.16,110,tcp,FIN,2.853381,944,2658,62,252,7,8,pop3,2514.911377,7082.125,20,20,255,255,2699053708,2200432015,47,133,0,0,7799.873338,216.703313,1424227226,1424227229,150.177952,143.548531,0.224129,0.097482,0.126647,0,1,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_5_14917112616,298.78056399999997,276.450005,22.330558999999994
175.45.176.2,47648,149.171.126.16,25,tcp,FIN,2.116161,41131,1826,62,252,22,8,smtp,152385.375,6615.753418,50,24,255,255,3202559750,1121994271,823,76,0,0,3326.446675,122.674898,1424227244,1424227246,43.186959,88.567305,0.120359,0.05601,0.064349,0,1,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_5_14917112616,298.78056399999997,278.566166,20.21439799999996
175.45.176.1,4007,149.171.126.16,25,tcp,FIN,1.862686,32400,1756,62,252,17,8,smtp,135675.0313,7202.501953,40,22,255,255,3481269239,3519210128,810,80,0,0,3496.898424,114.686469,1424227250,1424227252,47.736179,85.300711,0.143315,0.071362,0.071953,0,1,,, ,2,1,1,1,1,1,1,Exploits,1,exploits_5_14917112616,298.78056399999997,280.428852,18.351711999999964
175.45.176.1,44372,149.171.126.16,80,tcp,FIN,0.305955,1080,20932,62,252,2,8,http,25886.16016,519971.9063,12,20,255,255,1046561477,2757008009,90,1047,1,9802,1429.07593,1444.417093,1424227262,1424227262,27.814091,15.32779,0.066776,0.013585,0.053191,0,1,1.0,, ,1,1,1,1,1,1,1,DoS,1,dos_1_14917112616,1412.528204,383.559505,1028.968699
175.45.176.1,14222,149.171.126.16,80,tcp,FIN,3.484143,4118,617512,62,252,2,230,http,9336.011719,1414837.5,78,466,255,255,498550875,1220094494,53,1325,1,299085,2344.385931,962.551209,1424227266,1424227269,45.248609,7.491175,0.07412,0.014979,0.059141,0,1,1.0,, ,3,2,1,1,1,1,2,Generic,1,generic_1_14917112616,688.583365,144.043251,544.5401139999999
175.45.176.1,20431,149.171.126.16,80,tcp,FIN,0.297583,836,988,62,252,2,2,http,20243.0918,23254.01563,10,8,255,255,1223312049,2407070300,84,124,1,74,1646.482636,56.564324,1424227271,1424227271,33.064778,39.665145,0.066452,0.019263,0.047189,0,1,1.0,, ,3,2,1,1,1,1,2,Exploits,1,exploits_5_14917112616,298.78056399999997,280.726435,18.05412899999999
175.45.176.1,5530,149.171.126.16,80,tcp,FIN,0.487272,834,3854,62,252,2,3,http,12329.86914,58004.56641,10,12,255,255,1210058329,4029060694,83,321,1,1423,3448.10361,3149.442221,1424227271,1424227272,54.141333,39.628182,0.098574,0.050555,0.048019,0,1,1.0,, ,1,1,1,1,1,1,1,Exploits,1,exploits_5_14917112616,298.78056399999997,281.213707,17.56685699999997
175.45.176.1,50124,149.171.126.16,1128,tcp,FIN,0.228058,2562,268,254,252,2,1,-,80891.70313,7857.650391,10,6,255,255,898627325,4243188668,256,45,0,0,1205.731979,64.079562,1424227290,1424227291,25.339778,44.094,0.051791,0.006897,0.044894,0,1,,, ,1,2,1,1,1,1,1,Exploits,1,exploits_5_14917112616,298.78056399999997,281.441765,17.338798999999995
175.45.176.0,38193,149.171.126.16,2401,tcp,FIN,0.21862,1432,2172,254,252,2,2,-,47168.60156,69563.625,10,8,255,255,1612691819,2983112779,143,272,0,0,1315.72467,52.033598,1424227292,1424227293,24.291111,29.479572,0.050159,0.005708,0.044451,0,1,,, ,1,2,1,1,1,1,1,Generic,1,generic_1_14917112616,688.583365,144.261871,544.3214939999999
175.45.176.2,34697,149.171.126.16,80,tcp,FIN,3.703098,2440,308245,254,252,2,113,http,5163.244141,663023.25,48,230,255,255,314889427,3966470631,51,1340,1,149237,3808.155233,1887.372741,1424227326,1424227329,78.78932,15.678179,0.255821,0.112138,0.143683,0,1,1.0,, ,1,1,1,3,1,1,1,Worms,1,worms_1_14917112616,16.553143,5.010274,11.542869
175.45.176.0,25937,149.171.126.16,161,udp,INT,3e-06,138,0,254,0,0,0,snmp,184000000.0,0.0,2,0,0,0,0,0,69,0,0,0,0.0,0.0,1424227343,1424227343,0.003,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,Reconnaissance,1,reconnaissance_1_14917112616,882.971963,222.380836,660.5911269999999
175.45.176.3,60457,149.171.126.16,25,tcp,FIN,2.802394,39024,1970,62,252,20,8,smtp,108981.1094,5389.677734,46,24,255,255,2695973169,162499069,848,82,0,0,5154.473537,177.131891,1424227347,1424227350,62.271158,117.735914,0.156326,0.09446,0.061866,0,1,,, ,1,1,1,3,1,1,1,Exploits,1,exploits_5_14917112616,298.78056399999997,284.244159,14.536404999999945
175.45.176.1,40381,149.171.126.16,80,tcp,FIN,5.409541,3094,473667,62,252,2,172,http,4504.633301,698490.3125,64,350,255,255,1488538363,444687715,48,1353,1,229568,4189.659823,1773.262299,1424227358,1424227364,85.851572,15.340994,0.146239,0.070872,0.075367,0,1,1.0,, ,1,1,1,1,1,1,1,Exploits,1,exploits_5_14917112616,298.78056399999997,289.6537,9.126863999999955
175.45.176.1,34543,149.171.126.16,111,tcp,FIN,1.542103,564,354,254,252,2,1,-,2635.362061,1608.193481,10,8,255,255,3195833442,1711969014,56,44,0,0,9755.330879,311.842844,1424227368,1424227370,165.266556,207.353,0.175997,0.090625,0.085372,0,1,,, ,4,1,2,2,1,1,1,Reconnaissance,1,reconnaissance_1_14917112616,882.971963,223.922939,659.0490239999999
175.45.176.2,51003,149.171.126.16,80,tcp,FIN,0.718161,1180,268,254,252,2,1,http,11830.2168,2495.262207,10,6,255,255,814665693,2793084915,118,45,1,0,3907.944943,180.188531,1424227369,1424227370,69.566778,127.299,0.147876,0.081665,0.066211,0,1,1.0,, ,1,1,2,1,1,1,1,Exploits,1,exploits_5_14917112616,298.78056399999997,290.371861,8.408702999999946
175.45.176.3,6838,149.171.126.16,25,tcp,FIN,2.594216,4027,1726,62,252,8,8,smtp,11854.0625,5057.404297,22,20,255,255,1454384064,2855865497,183,86,0,0,6372.403243,168.000984,1424227372,1424227374,123.534098,131.737,0.166015,0.090534,0.075481,0,1,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_5_14917112616,298.78056399999997,292.966077,5.8144869999999855
175.45.176.0,27807,149.171.126.16,25,tcp,FIN,2.420196,15671,1882,62,252,12,8,smtp,50075.28125,5940.014648,30,22,255,255,2750978147,639223782,522,86,0,0,4722.771111,139.803859,1424227373,1424227376,83.455036,109.858766,0.193918,0.07846,0.115458,0,1,,, ,1,1,1,2,1,1,1,Exploits,1,exploits_5_14917112616,298.78056399999997,295.386273,3.394290999999953
175.45.176.1,25800,149.171.126.16,80,tcp,FIN,0.668762,810,354,254,252,2,1,http,8720.59082,3708.344482,10,8,255,255,2950574284,3727694176,81,44,1,0,4187.367875,141.166156,1424227377,1424227378,74.306889,82.938,0.136982,0.087525,0.049457,0,1,1.0,, ,1,1,1,1,1,1,1,Reconnaissance,1,reconnaissance_1_14917112616,882.971963,224.591701,658.3802619999999
175.45.176.2,2543,149.171.126.16,445,tcp,FIN,1.044843,1110,700,254,252,3,2,-,7794.472656,4693.52832,12,8,255,255,1821448832,3202763560,93,88,0,0,4660.598304,198.146422,1424227382,1424227383,92.158908,130.45343,0.234539,0.13166,0.102879,0,1,,, ,5,3,2,2,2,2,3,Fuzzers,1,fuzzers_1_14917112616,3579.756155,1253.525589,2326.230566
175.45.176.2,2543,149.171.126.16,445,tcp,FIN,1.044843,1110,700,254,252,3,2,-,7794.472656,4693.52832,12,8,255,255,1821448832,3202763560,93,88,0,0,4660.598304,198.146422,1424227382,1424227383,92.158908,130.45343,0.234539,0.13166,0.102879,0,1,,, ,5,3,2,2,2,2,3,Fuzzers,1,fuzzers_1_14917112616,3579.756155,1254.570432,2325.185723
175.45.176.2,1962,149.171.126.16,445,tcp,FIN,0.921473,1106,736,254,252,3,2,-,8803.295898,5591.047852,12,8,255,255,1972045947,1636184316,92,92,0,0,4521.823685,172.521969,1424227384,1424227385,83.68582,116.744711,0.198931,0.104257,0.094674,0,1,,, ,5,3,1,2,1,1,3,Fuzzers,1,fuzzers_1_14917112616,3579.756155,1255.491905,2324.26425
175.45.176.2,1026,149.171.126.16,445,tcp,FIN,0.913245,1168,748,254,252,3,2,-,9381.928711,5737.78125,12,8,255,255,1185480528,537951827,97,94,0,0,4074.550297,163.450172,1424227388,1424227389,77.54773,116.337141,0.198253,0.098882,0.099371,0,1,,, ,4,1,1,1,1,1,1,Fuzzers,1,fuzzers_1_14917112616,3579.756155,1256.40515,2323.351005
175.45.176.2,14832,149.171.126.16,445,tcp,FIN,1.708344,1092,800,254,252,3,2,-,4687.580566,3371.686279,12,10,255,255,339942169,392178089,91,80,0,0,9646.689268,248.373906,1424227396,1424227398,147.423455,179.297438,0.18021,0.094659,0.085551,0,1,,, ,2,1,1,2,1,1,1,Fuzzers,1,fuzzers_1_14917112616,3579.756155,1258.113494,2321.642661
175.45.176.2,11205,149.171.126.16,80,tcp,FIN,1.416025,1370,4252,62,252,2,3,http,6965.978516,22022.20898,10,12,255,255,743078656,3208378624,137,354,1,1488,9330.102186,8675.49129,1424227402,1424227403,176.985748,117.079273,0.206653,0.128144,0.078509,0,1,1.0,, ,1,1,1,1,1,1,1,Generic,1,generic_1_14917112616,688.583365,145.677896,542.9054689999999
175.45.176.2,1035,149.171.126.16,445,tcp,FIN,33.551376,2246,1450,254,252,7,6,-,513.361938,324.278809,24,16,255,255,424615318,4079470912,94,91,0,0,205294.2318,7765.4745,1424227386,1424227419,1456.695345,2228.37525,0.280748,0.125741,0.155007,0,1,,, ,6,4,3,4,3,3,4,Fuzzers,1,fuzzers_1_14917112616,3579.756155,1291.66487,2288.091285
175.45.176.2,1035,149.171.126.16,445,tcp,FIN,33.551376,2246,1450,254,252,7,6,-,513.361938,324.278809,24,16,255,255,424615318,4079470912,94,91,0,0,205294.2318,7765.4745,1424227386,1424227419,1456.695345,2228.37525,0.280748,0.125741,0.155007,0,1,,, ,6,4,3,4,3,3,4,Fuzzers,1,fuzzers_1_14917112616,3579.756155,1325.216246,2254.539909
175.45.176.2,1035,149.171.126.16,445,tcp,FIN,33.551376,2246,1450,254,252,7,6,-,513.361938,324.278809,24,16,255,255,424615318,4079470912,94,91,0,0,205294.2318,7765.4745,1424227386,1424227419,1456.695345,2228.37525,0.280748,0.125741,0.155007,0,1,,, ,6,4,3,4,3,3,4,Fuzzers,1,fuzzers_1_14917112616,3579.756155,1358.767622,2220.9885329999997
175.45.176.2,1978,149.171.126.16,445,tcp,FIN,1.111094,1048,790,254,252,3,2,-,6919.306641,5119.278809,12,10,255,255,4277780875,252516750,87,79,0,0,5793.951658,173.344922,1424227421,1424227422,100.945362,110.979781,0.209587,0.112271,0.097316,0,1,,, ,6,4,1,1,1,1,4,Fuzzers,1,fuzzers_1_14917112616,3579.756155,1359.878716,2219.877439
175.45.176.2,29196,149.171.126.16,445,tcp,FIN,1.871488,1232,798,254,252,3,2,-,4830.380859,3073.490234,12,10,255,255,629957905,1877161312,103,80,0,0,9490.929802,269.583687,1424227424,1424227425,161.148815,196.070781,0.262295,0.106842,0.155453,0,1,,, ,3,1,1,2,1,1,1,Fuzzers,1,fuzzers_1_14917112616,3579.756155,1361.750204,2218.005951
175.45.176.2,1969,149.171.126.16,445,tcp,FIN,1.416206,1078,822,254,252,3,2,-,5586.757812,4180.182617,12,10,255,255,2005182701,2210854480,90,82,0,0,7720.347953,244.767016,1424227427,1424227429,128.684909,149.184109,0.165415,0.07354,0.091875,0,1,,, ,3,2,1,1,1,1,2,Fuzzers,1,fuzzers_1_14917112616,3579.756155,1363.16641,2216.589745
175.45.176.2,1715,149.171.126.16,445,tcp,FIN,1.20316,982,804,254,252,3,2,-,5990.890625,4813.989746,12,10,255,255,4112123785,2072628758,82,80,0,0,5705.882678,186.590797,1424227429,1424227430,104.208815,117.013781,0.247097,0.150027,0.09707,0,1,,, ,3,2,1,2,1,1,2,Fuzzers,1,fuzzers_1_14917112616,3579.756155,1364.36957,2215.386585
175.45.176.2,2516,149.171.126.16,445,tcp,FIN,1.292416,982,844,254,252,3,2,-,5577.151855,4704.367676,12,10,255,255,3015563823,852065656,82,84,0,0,8539.402429,165.915219,1424227430,1424227432,117.395815,133.307219,0.147841,0.092645,0.055196,0,1,,, ,2,2,1,2,1,1,2,Fuzzers,1,fuzzers_1_14917112616,3579.756155,1365.661986,2214.094169
175.45.176.2,1025,149.171.126.16,445,tcp,FIN,44.398197,2048,1626,254,252,11,4,-,353.708069,278.389679,24,20,255,255,2245852752,916834460,85,81,0,0,276094.8833,9338.716,1424227390,1424227435,1930.321477,2331.797,0.163244,0.094049,0.069195,0,1,,, ,7,5,3,3,3,3,5,Fuzzers,1,fuzzers_1_14917112616,3579.756155,1410.060183,2169.695972
175.45.176.2,1025,149.171.126.16,445,tcp,FIN,44.398197,2048,1626,254,252,11,4,-,353.708069,278.389679,24,20,255,255,2245852752,916834460,85,81,0,0,276094.8833,9338.716,1424227390,1424227435,1930.321477,2331.797,0.163244,0.094049,0.069195,0,1,,, ,2,2,1,1,1,1,2,Fuzzers,1,fuzzers_1_14917112616,3579.756155,1454.45838,2125.297775
175.45.176.2,1025,149.171.126.16,445,tcp,FIN,44.398197,2048,1626,254,252,11,4,-,353.708069,278.389679,24,20,255,255,2245852752,916834460,85,81,0,0,276094.8833,9338.716,1424227390,1424227435,1930.321477,2331.797,0.163244,0.094049,0.069195,0,1,,, ,7,5,3,3,3,3,5,Fuzzers,1,fuzzers_1_14917112616,3579.756155,1498.856577,2080.899578
175.45.176.2,1025,149.171.126.16,445,tcp,FIN,44.398197,2048,1626,254,252,11,4,-,353.708069,278.389679,24,20,255,255,2245852752,916834460,85,81,0,0,276094.8833,9338.716,1424227390,1424227435,1930.321477,2331.797,0.163244,0.094049,0.069195,0,1,,, ,7,5,3,3,3,3,5,Fuzzers,1,fuzzers_1_14917112616,3579.756155,1543.254774,2036.501381
175.45.176.2,1207,149.171.126.16,445,tcp,FIN,1.196309,1230,830,254,252,3,2,-,7543.20166,4995.365234,12,10,255,255,2360343085,2816912319,103,83,0,0,5557.442745,177.668672,1424227435,1424227436,100.113457,116.642555,0.23879,0.146525,0.092265,0,1,,, ,7,5,1,2,1,1,5,Fuzzers,1,fuzzers_1_14917112616,3579.756155,1544.451083,2035.305072
175.45.176.2,1861,149.171.126.16,445,tcp,FIN,1.258669,1998,782,254,252,3,2,-,11644.0459,4474.567871,12,10,255,255,3011390730,1671022721,167,78,0,0,5931.522985,211.100547,1424227437,1424227438,108.364544,132.059,0.174621,0.070137,0.104484,0,1,,, ,7,5,1,2,1,1,5,Fuzzers,1,fuzzers_1_14917112616,3579.756155,1545.709752,2034.046403
175.45.176.2,1972,149.171.126.16,445,tcp,FIN,1.44838,3032,716,254,252,3,2,-,15355.08691,3463.179688,12,8,255,255,1881010142,3799001987,253,90,0,0,6774.977798,282.955281,1424227438,1424227440,126.939185,190.856422,0.186651,0.112376,0.074275,0,1,,, ,3,3,2,2,2,2,3,Fuzzers,1,fuzzers_1_14917112616,3579.756155,1547.158132,2032.598023
175.45.176.2,1972,149.171.126.16,445,tcp,FIN,1.44838,3032,716,254,252,3,2,-,15355.08691,3463.179688,12,8,255,255,1881010142,3799001987,253,90,0,0,6774.977798,282.955281,1424227438,1424227440,126.939185,190.856422,0.186651,0.112376,0.074275,0,1,,, ,3,3,2,2,2,2,3,Fuzzers,1,fuzzers_1_14917112616,3579.756155,1548.606512,2031.149643
175.45.176.2,26100,149.171.126.16,445,tcp,FIN,1.13065,17764,818,254,252,8,2,-,119980.5391,5214.699219,22,10,255,255,521306150,3862680949,807,82,0,0,4116.356322,196.453391,1424227440,1424227442,51.989477,114.330664,0.16585,0.101665,0.064185,0,1,,, ,3,3,1,1,1,1,3,Fuzzers,1,fuzzers_1_14917112616,3579.756155,1549.7371620000001,2030.018993
175.45.176.2,64412,149.171.126.16,445,tcp,FIN,1.312801,988,820,254,252,3,2,-,5521.019531,4497.254395,12,10,255,255,1696723266,975289015,82,82,0,0,7925.48348,166.816,1424227442,1424227443,110.56573,134.227,0.197561,0.104757,0.092804,0,1,,, ,5,5,3,3,3,3,6,Fuzzers,1,fuzzers_1_14917112616,3579.756155,1551.049963,2028.706192
175.45.176.2,64412,149.171.126.16,445,tcp,FIN,1.312801,988,820,254,252,3,2,-,5521.019531,4497.254395,12,10,255,255,1696723266,975289015,82,82,0,0,7925.48348,166.816,1424227442,1424227443,110.56573,134.227,0.197561,0.104757,0.092804,0,1,,, ,5,5,3,3,3,3,6,Fuzzers,1,fuzzers_1_14917112616,3579.756155,1552.362764,2027.393391
175.45.176.2,64412,149.171.126.16,445,tcp,FIN,1.312801,988,820,254,252,3,2,-,5521.019531,4497.254395,12,10,255,255,1696723266,975289015,82,82,0,0,7925.48348,166.816,1424227442,1424227443,110.56573,134.227,0.197561,0.104757,0.092804,0,1,,, ,5,5,3,3,3,3,6,Fuzzers,1,fuzzers_1_14917112616,3579.756155,1553.675565,2026.08059
175.45.176.2,1034,149.171.126.16,445,tcp,FIN,52.554379,2240,1518,254,252,7,6,-,326.823395,216.765961,24,16,255,255,1230699979,4107448804,93,95,0,0,333048.4906,12588.753,1424227392,1424227445,2282.488655,3493.87675,0.263981,0.146215,0.117766,0,1,,, ,5,5,2,2,2,2,6,Fuzzers,1,fuzzers_1_14917112616,3579.756155,1606.229944,1973.526211
175.45.176.2,1034,149.171.126.16,445,tcp,FIN,52.554379,2240,1518,254,252,7,6,-,326.823395,216.765961,24,16,255,255,1230699979,4107448804,93,95,0,0,333048.4906,12588.753,1424227392,1424227445,2282.488655,3493.87675,0.263981,0.146215,0.117766,0,1,,, ,5,5,2,2,2,2,6,Fuzzers,1,fuzzers_1_14917112616,3579.756155,1658.784323,1920.971832
175.45.176.2,1623,149.171.126.16,80,tcp,FIN,0.613827,822,268,254,252,2,1,http,9644.411133,2919.389404,10,6,255,255,2891933055,1098046165,82,45,1,0,3418.753661,164.822469,1424227445,1424227446,63.579,110.765797,0.148812,0.059992,0.08882,0,1,1.0,, ,1,1,1,1,1,1,6,Exploits,1,exploits_5_14917112616,298.78056399999997,296.0001,2.780463999999995
175.45.176.2,2539,149.171.126.16,445,tcp,FIN,0.87289,1232,702,254,252,3,2,-,10356.40234,5636.449219,12,8,255,255,3833275218,524431222,103,88,0,0,4253.399883,141.173672,1424227446,1424227447,74.511366,112.02643,0.154315,0.088697,0.065618,0,1,,, ,4,3,1,1,1,1,3,Fuzzers,1,fuzzers_1_14917112616,3579.756155,1659.657213,1920.098942
175.45.176.2,1919,149.171.126.16,445,tcp,FIN,1.522011,2082,790,254,252,3,2,-,10165.49805,3737.160889,14,10,255,255,2618912894,3348500530,149,79,0,0,7708.988004,233.756578,1424227447,1424227449,117.077769,158.866219,0.179671,0.091511,0.08816,0,1,,, ,4,3,1,1,1,1,3,Fuzzers,1,fuzzers_1_14917112616,3579.756155,1661.179224,1918.576931
175.45.176.2,1550,149.171.126.16,445,tcp,FIN,0.998168,3020,802,254,252,3,2,-,22192.65625,5786.601074,12,10,255,255,2780189266,1961409805,252,80,0,0,5000.850813,151.633359,1424227449,1424227450,87.842183,98.786664,0.182468,0.109085,0.073383,0,1,,, ,4,3,1,1,1,1,3,Fuzzers,1,fuzzers_1_14917112616,3579.756155,1662.177392,1917.578763
175.45.176.2,4084,149.171.126.16,445,tcp,FIN,1.437669,17858,802,254,252,8,2,-,94859.10938,4017.614502,22,10,255,255,2295396212,4187207303,812,80,0,0,5221.526975,260.521313,1424227450,1424227452,66.876955,143.147437,0.237949,0.149341,0.088608,0,1,,, ,2,2,1,1,1,1,2,Fuzzers,1,fuzzers_1_14917112616,3579.756155,1663.615061,1916.141094
175.45.176.2,1964,149.171.126.16,445,tcp,FIN,1.347413,990,714,254,252,3,2,-,5391.071777,3710.814941,12,8,255,255,1580139600,989367911,83,89,0,0,6474.776961,288.812469,1424227452,1424227453,122.492091,175.025281,0.227714,0.121589,0.106125,0,1,,, ,2,2,1,1,1,1,2,Fuzzers,1,fuzzers_1_14917112616,3579.756155,1664.962474,1914.793681
175.45.176.1,5702,149.171.126.16,111,udp,INT,5e-06,168,0,254,0,0,0,-,134400000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424227455,1424227455,0.005,0.0,0.0,0.0,0.0,0,2,,, ,8,1,1,1,1,1,1,Reconnaissance,1,reconnaissance_1_14917112616,882.971963,224.59170600000002,658.3802569999999
175.45.176.2,1025,149.171.126.16,445,tcp,FIN,1.120945,1132,736,254,252,4,2,-,7408.035156,4596.12207,12,8,255,255,2245852992,1825475226,94,92,0,0,286075.4743,10352.883,1424227466,1424227467,2701.394668,4056.867,0.163244,0.094049,0.069195,0,1,,, ,5,5,4,4,4,4,5,Fuzzers,1,fuzzers_1_14917112616,3579.756155,1666.083419,1913.672736
175.45.176.2,1025,149.171.126.16,445,tcp,FIN,1.120945,1132,736,254,252,4,2,-,7408.035156,4596.12207,12,8,255,255,2245852992,1825475226,94,92,0,0,286075.4743,10352.883,1424227466,1424227467,2701.394668,4056.867,0.163244,0.094049,0.069195,0,1,,, ,5,5,4,4,4,4,5,Fuzzers,1,fuzzers_1_14917112616,3579.756155,1667.204364,1912.551791
175.45.176.2,1025,149.171.126.16,445,tcp,FIN,1.120945,1132,736,254,252,4,2,-,7408.035156,4596.12207,12,8,255,255,2245852992,1825475226,94,92,0,0,286075.4743,10352.883,1424227466,1424227467,2701.394668,4056.867,0.163244,0.094049,0.069195,0,1,,, ,5,5,4,4,4,4,5,Fuzzers,1,fuzzers_1_14917112616,3579.756155,1668.325309,1911.430846
175.45.176.2,1025,149.171.126.16,445,tcp,FIN,1.120945,1132,736,254,252,4,2,-,7408.035156,4596.12207,12,8,255,255,2245852992,1825475226,94,92,0,0,286075.4743,10352.883,1424227466,1424227467,2701.394668,4056.867,0.163244,0.094049,0.069195,0,1,,, ,5,5,4,4,4,4,5,Fuzzers,1,fuzzers_1_14917112616,3579.756155,1669.446254,1910.309901
175.45.176.2,2287,149.171.126.16,445,tcp,FIN,1.276598,1326,754,254,252,3,2,-,7720.52002,4135.992676,14,8,255,255,3324919368,3704816612,95,94,0,0,5770.285242,239.946703,1424227468,1424227469,98.125385,170.259719,0.157031,0.084771,0.07226,0,1,,, ,5,5,1,1,1,1,5,Fuzzers,1,fuzzers_1_14917112616,3579.756155,1670.722852,1909.033303
175.45.176.2,1028,149.171.126.16,445,tcp,FIN,39.277542,2986,1568,254,252,11,4,-,582.928528,301.648193,24,18,255,255,2916610286,3889015799,124,87,0,0,243243.4012,8663.407,1424227432,1424227471,1707.675609,2305.9045,0.169158,0.07716,0.091998,0,1,,, ,5,5,4,3,3,3,5,Fuzzers,1,fuzzers_1_14917112616,3579.756155,1710.000394,1869.7557610000001
175.45.176.2,1028,149.171.126.16,445,tcp,FIN,39.277542,2986,1568,254,252,11,4,-,582.928528,301.648193,24,18,255,255,2916610286,3889015799,124,87,0,0,243243.4012,8663.407,1424227432,1424227471,1707.675609,2305.9045,0.169158,0.07716,0.091998,0,1,,, ,5,5,4,3,3,3,5,Fuzzers,1,fuzzers_1_14917112616,3579.756155,1749.277936,1830.478219
175.45.176.2,1028,149.171.126.16,445,tcp,FIN,39.277542,2986,1568,254,252,11,4,-,582.928528,301.648193,24,18,255,255,2916610286,3889015799,124,87,0,0,243243.4012,8663.407,1424227432,1424227471,1707.675609,2305.9045,0.169158,0.07716,0.091998,0,1,,, ,5,5,4,3,3,3,5,Fuzzers,1,fuzzers_1_14917112616,3579.756155,1788.555478,1791.200677
175.45.176.1,54024,149.171.126.16,50459,tcp,FIN,1.390232,364,3754,62,252,1,3,ftp-data,1835.664917,19444.23633,8,10,255,255,1761561814,2403135173,46,375,0,0,13271.51638,10140.27336,1424227470,1424227471,198.487571,143.064667,0.196294,0.102642,0.093652,0,1,,, ,1,1,4,2,1,1,2,Exploits,1,exploits_5_14917112616,298.78056399999997,297.390332,1.390231999999969
175.45.176.1,54024,149.171.126.16,50459,tcp,FIN,1.390232,364,3754,62,252,1,3,ftp-data,1835.664917,19444.23633,8,10,255,255,1761561814,2403135173,46,375,0,0,13271.51638,10140.27336,1424227470,1424227471,198.487571,143.064667,0.196294,0.102642,0.093652,0,1,,, ,1,1,4,2,1,1,2,Exploits,1,exploits_5_14917112616,298.78056399999997,298.78056399999997,0.0
